culture,line,transfer,Tsample,colony,range.perc.spore,perc.spore,range.veg.ml,veg.ml,range.spore.ml,spore.ml,range.cell.ml,cell.ml,range.growth.rate,growth.rate,range.Max.OD,Max.OD,range.lag.time,lag.time,host,phage,seed.bank,flask
WSO,L1,D14,T48H,C8,0.7997612464622676,97.17467443894358,513309.6296189525,1194714.0509453504,6224960.337746538,39183781.31737375,6738269.967365488,40378495.36831911,0.0011849999999999986,0.043465000000000004,0.03117000000000003,0.5705,0.09999999999999787,21.1,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C9,2.3902933825692116,93.75807068154026,139703.39096635836,574296.6090336416,1645706.7417236306,9203040.075056963,1506003.350757271,9777336.684090605,6.250000000000006e-4,0.051595,0.07816999999999996,0.6105,0.7000000000000028,33.099999999999994,WT,SPO1,short,WSO-L1
WSO,L2,D14,T24H,C1,0.5554372586278937,6.088163257389782,16312247.025998473,313671714.4816198,917429.6417911872,20243812.96175911,15394817.384207249,333915527.4433789,0.0010050000000000024,0.021804999999999998,0.055499999999999994,0.40383,8.95,10.95,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C10,1.5626453668394618,91.19413545790871,3226155.9195521474,18988129.79473357,4907377.842283487,196940711.17561686,1681221.9227313697,215928840.9703504,7.84999999999994e-4,0.034945000000000004,0.021499999999999964,0.63283,0.3000000000000007,12.7,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C11,5.707204177067908,86.62958330622638,10266705.200782254,27293060.248022437,22918869.537346095,182237768.95096815,12652164.336563855,209530829.19899055,3.2999999999999696e-4,0.037720000000000004,0.027334999999999998,0.617335,0.05000000000000071,13.149999999999999,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C12,3.269498138592537,4.824593204010789,2266596.8946612477,345483776.7974165,12366815.416706033,17860088.959306933,10100218.522044837,363343865.7567234,0.001564999999999997,0.036995,0.020334999999999992,0.542665,2.3500000000000014,21.75,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C13,0,20.478242363358802,0,23324658.42550423,0,6006506.180871828,0,29331164.60637606,0.001299999999999999,0.02665,0.11182999999999998,0.5775,40.1,47.300000000000004,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C14,7.202826192009056,36.29472333090934,363833.33333333326,1426833.3333333335,41833.33333333337,776500,322000,2203333.3333333335,8.149999999999998e-4,0.031084999999999998,0.012334999999999985,0.543335,2.0500000000000007,11.95,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C15,6.910239527141776,63.21147462201004,136000,610666.6666666667,76000,1038000,60000,1648666.6666666667,0.0011649999999999994,0.031405,0.015000000000000013,0.509,1.8499999999999996,8.25,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C2,4.135413950898988,7.663358130226088,12227496.217851758,317522503.78214824,14390406.692177627,26449230.22158939,2162910.4743258357,343971734.0037377,6.899999999999996e-4,0.02811,0.02200000000000002,0.54733,1.4499999999999993,17.45,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C3,2.7736051337354564,3.9079428255356863,9554777.559559405,265513961.23302877,7585261.719750663,10741268.892494237,1969515.839808762,276255230.125523,0.0012100000000000027,0.03254,0.01550000000000007,0.5065,0.1999999999999993,17.1,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C4,1.1625338831361978,6.6467863901021085,2595414.262356639,301703651.15820414,3840044.0432943925,21496919.877740324,1244629.7809377313,323200571.03594446,8.850000000000004e-4,0.025325,0.030999999999999972,0.45133,2.75,11.25,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C5,0.1436264851377584,0.3653102955826533,30279271.799545377,217336774.04572684,203365.02444411826,753508.290919763,30075906.775101244,218090282.33664662,8.850000000000004e-4,0.030205,0.08150000000000002,0.59183,9.900000000000002,16.2,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C6,3.6183911511141034,42.36685706022538,11168140.708411396,220484101.62046352,15827149.491154462,162373176.24174458,4659008.782743037,382857277.8622081,0.0012600000000000007,0.02973,0.009500000000000064,0.56917,1.200000000000001,12.899999999999999,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C7,1.262437153973977,93.06619221367967,3887531.248658411,18031177.657498192,5130993.385356635,240374087.30800858,9018524.634015024,258405264.9655068,9.999999999999593e-5,0.03246,8.349999999999191e-4,0.630835,0.5,8.9,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C8,3.8114941521684997,22.950905375095854,56296607.53190166,349019296.6075319,5514783.691254273,101451602.86336757,50781823.8406474,450470899.47089946,0.0010149999999999985,0.025715000000000002,0.0036700000000000066,0.396,2.1999999999999993,20.2,WT,SPO1,short,WSO-L2
WSO,L2,D14,T24H,C9,0.8632087495082827,2.792693865872333,2045201.8172928095,29476348.030334532,328216.59893079055,867908.7820008595,2373418.416223604,30344256.812335387,8.449999999999985e-4,0.038305,0.09866999999999992,0.657,0.09999999999999964,8,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C1,2.352768981415892,71.62174284106462,7687056.888702132,62537838.5087874,1191297.9729609191,157098450.98101398,8878354.8616630435,219636289.4898014,0.0010050000000000024,0.021804999999999998,0.055499999999999994,0.40383,8.95,10.95,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C10,0.8692972516752775,95.16120638502848,2324650.3491624855,13710153.877064986,5280288.7542052865,270159095.46644896,2955638.4050427675,283869249.34351397,7.84999999999994e-4,0.034945000000000004,0.021499999999999964,0.63283,0.3000000000000007,12.7,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C11,2.3873639358529033,91.19051393380997,8047704.052677587,27472755.387379847,665068.7681096196,282380790.2325748,7382635.284567952,309853545.6199547,3.2999999999999696e-4,0.037720000000000004,0.027334999999999998,0.617335,0.05000000000000071,13.149999999999999,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C12,7.209798528119919,78.79667279731157,16818476.00705932,51508171.5574106,20529716.88933924,192678714.0240097,3711240.8822799027,244186885.58142033,0.001564999999999997,0.036995,0.020334999999999992,0.542665,2.3500000000000014,21.75,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C13,6.635835460978498,85.06085999065594,1572416.8925255397,3864423.997321277,2774316.25364903,22537229.039423794,1201899.3611234874,26401653.03674507,0.001299999999999999,0.02665,0.11182999999999998,0.5775,40.1,47.300000000000004,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C14,1.8751487904012691,76.22213057880037,416166.6666666666,588833.3333333334,1148500,1764166.666666667,1564666.666666667,2353000,8.149999999999998e-4,0.031084999999999998,0.012334999999999985,0.543335,2.0500000000000007,11.95,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C15,0.19158207326194088,84.16240853523863,26500,268166.6666666667,161333.33333333326,1427333.3333333335,187833.3333333335,1695500,0.0011649999999999994,0.031405,0.015000000000000013,0.509,1.8499999999999996,8.25,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C2,5.881265389272926,83.78923309363684,15628696.813585192,41037969.85308147,10371034.18506667,210207099.75883716,5257662.628518522,251245069.61191863,6.899999999999996e-4,0.02811,0.02200000000000002,0.54733,1.4499999999999993,17.45,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C3,1.1636253901837108,94.01206650880718,3322358.721379675,18814512.787000217,9116286.390551388,296518521.0274229,5793927.669171751,315333033.8144231,0.0012100000000000027,0.03254,0.01550000000000007,0.5065,0.1999999999999993,17.1,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C4,5.559871134725093,23.238723414321306,37700697.89089367,200745904.0508539,7369412.230694659,58576936.50253932,30331285.660198987,259322840.55339324,8.850000000000004e-4,0.025325,0.030999999999999972,0.45133,2.75,11.25,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C5,2.617099155020437,20.0485205167734,3691408.6474381387,145923586.28670573,6911390.736370638,36938659.92219066,10602799.383808762,182862246.2088964,8.850000000000004e-4,0.030205,0.08150000000000002,0.59183,9.900000000000002,16.2,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C6,2.1709668795356265,73.18803743458977,7497172.874507576,94425023.92183109,8054419.872665465,257795075.860461,557246.9981578588,352220099.7822921,0.0012600000000000007,0.02973,0.009500000000000064,0.56917,1.200000000000001,12.899999999999999,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C7,0.627874206832999,92.95967063756969,3587535.749932818,24586806.355330337,16383198.491304815,322860222.56132674,19970734.24123764,347447028.9166571,9.999999999999593e-5,0.03246,8.349999999999191e-4,0.630835,0.5,8.9,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C8,9.71019912255413,37.25501787217277,51815378.416909456,198116748.27992314,17271412.444659814,112286495.40091926,34543965.97224963,310403243.6808424,0.0010149999999999985,0.025715000000000002,0.0036700000000000066,0.396,2.1999999999999993,20.2,WT,SPO1,short,WSO-L2
WSO,L2,D14,T48H,C9,0.9043859478500096,41.90329134222989,543833.3333333335,3736500.0000000005,292333.3333333335,2682000,836166.666666667,6418500.000000001,8.449999999999985e-4,0.038305,0.09866999999999992,0.657,0.09999999999999964,8,WT,SPO1,short,WSO-L2
WSO,L3,D14,T24H,C1,7.408010137407864,37.623019961247536,67166.66666666674,1101500,170666.66666666663,676666.6666666667,103500,1778166.6666666667,6.600000000000009e-4,0.04056,1.6500000000002624e-4,0.37416499999999997,0.1999999999999993,22.3,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C10,0.030239633700055613,0.3901179730589307,20455218.628112316,306754083.6974691,173603.2426081989,1207651.1619020198,20628821.870720446,307961734.8593712,0.001689999999999997,0.03855,0.01666499999999993,0.568335,3.75,22.55,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C11,0,0.08333555226735234,0,1394214.011850819,0,1161.8450098756825,0,1395375.8568606947,2.950000000000036e-4,0.039615,0.13849999999999985,1.0335,3.7,4.3,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C12,1.3699267656643155,2.4971284675513017,14961978.694345802,81833978.6943458,793238.1862878995,1896761.8137121005,14168740.508057907,83730740.50805789,0.0031149999999999997,0.048665,0.06133499999999992,0.6646650000000001,4.15,13.450000000000001,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C13,0.6599336650957377,3.280060137573121,18750400.211199164,251298860.8725447,1136094.2757160272,8402104.127932776,17614305.935483158,259700965.00047743,0.002680000000000002,0.06186,0.08882999999999996,0.7135,2.1000000000000014,22.4,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C15,4.245703366519475,24.327990474898815,432408.80906564044,1956408.8090656404,4694.355355997453,604972.3113106693,427714.45370964287,2561381.12037631,0.003819999999999997,0.03952,0.0050000000000000044,0.483,0,16.4,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C2,0.39880372752239857,1.3032804156216515,30503349.063541085,111505513.5657056,53218.93763548136,1349378.4649619213,30450130.125905603,112854892.03066751,0,0.03556,0.00550000000000006,0.5085,0.8499999999999979,20.85,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C3,6.557175958587031,6.800904052375511,961970.1924714698,3221303.5258048032,169056.8046329416,179276.52870039176,792913.387838528,3400580.054505195,0.0014250000000000096,0.06440499999999999,0.015165000000000095,1.1461649999999999,1.5999999999999996,7.6,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C4,7.792506543266651,26.284335439005876,359568.24070707895,3414625.3076800173,361479.1463318872,1217732.6834003646,1910.9056248078123,4632357.991080382,0.00136,0.02149,0.01849999999999999,0.13483,0.05000000000000071,8.95,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C5,7.280537739195179,10.788811658900997,1021718.1568892151,15426358.577964459,1289419.7209558436,1887442.6239606394,267701.56406662986,17313801.2019251,8.800000000000058e-4,0.043109999999999996,0.056499999999999995,0.5235,0.40000000000000213,21.299999999999997,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C6,0.0012696150670100555,0.001973946389334839,55574.163492740496,86403.47188858881,0,0,55574.163492740496,86403.47188858881,1.9999999999999185e-5,0.02461,0.003500000000000003,0.48017,0.3500000000000014,12.95,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C7,0.7172607985631374,2.9353742525527635,947535.4095664313,4387674.272392477,4696.989326625509,125721.47567618926,942838.4202398062,4513395.748068666,8.099999999999913e-4,0.07286000000000001,0.07266499999999998,0.696665,1.6499999999999986,24.35,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C8,0.10035815508923651,4.912276077384215,7027242.521401465,234391717.72324687,623202.4380178414,12116858.72406167,7650444.95941931,246508576.44730854,0.0026250000000000023,0.042165,0.03600000000000003,0.58333,0.3500000000000014,15.75,WT,SPO1,short,WSO-L3
WSO,L3,D14,T24H,C9,0.10072312714108989,0.5510328973496764,16411454.006756365,281212736.0580384,195443.59528160817,1541735.891897879,16216010.411474764,282754471.9499363,0.0029,0.03247,0.027835,0.496165,1.25,18.05,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C1,0.15298700932119402,95.7740106682814,1562.3793960183393,1316564.871504342,1164757.4796657339,29879660.287441112,1166319.8590617515,31196225.158945456,6.600000000000009e-4,0.04056,1.6500000000002624e-4,0.37416499999999997,0.1999999999999993,22.3,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C10,11.585708671970004,46.67438781141716,24573520.91885273,100672710.23692617,19257444.83025524,86960962.41819493,5316076.088597506,187633672.6551211,0.001689999999999997,0.03855,0.01666499999999993,0.568335,3.75,22.55,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C11,0.5821890224166708,94.18380515457117,987563.834229541,4092630.7954334617,9049048.345085308,65268846.771151856,10036612.179314852,69361477.56658532,2.950000000000036e-4,0.039615,0.13849999999999985,1.0335,3.7,4.3,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C12,0.4091999599199738,97.0526891092961,25924.653612733353,2754563.1512653157,14101875.913539588,92667134.12950203,14127800.567152321,95421697.28076735,0.0031149999999999997,0.048665,0.06133499999999992,0.6646650000000001,4.15,13.450000000000001,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C13,8.221831974431822,89.18016826403314,25608746.771945745,33499808.224459715,22268280.426042914,273576691.6409962,3340466.3459028006,307076499.8654559,0.002680000000000002,0.06186,0.08882999999999996,0.7135,2.1000000000000014,22.4,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C14,0.22334878011875503,88.04928874710907,471054.11276517203,2732476.1187127256,3899432.495263409,20213751.680628825,4370486.6080285795,22946227.799341552,0.0027850000000000097,0.07170499999999999,0.19167,1.155,0.9499999999999993,14.55,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C15,1.3636160940922508,93.54094625503552,145677.67836659786,610344.3450332645,4302938.976829547,9778272.310162883,4448616.655196145,10388616.655196147,0.003819999999999997,0.03952,0.0050000000000000044,0.483,0,16.4,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C2,0.37369823426273285,96.0373052084912,654587.941901633,3133967.6845608214,8487265.462447137,75090696.67326866,9141853.404348776,78224664.35782948,0,0.03556,0.00550000000000006,0.5085,0.8499999999999979,20.85,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C3,1.7610549462305016,92.38553694660528,360995.76200293074,1214795.6199521662,749574.8050576132,14482145.55007649,1110570.567060545,15696941.170028657,0.0014250000000000096,0.06440499999999999,0.015165000000000095,1.1461649999999999,1.5999999999999996,7.6,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C4,0.9076880618404033,92.7789860558745,181290.98558134027,1772347.369249519,765154.6003296115,22845344.42753818,583863.614748273,24617691.796787698,0.00136,0.02149,0.01849999999999999,0.13483,0.05000000000000071,8.95,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C5,0.042672005533418655,89.8740230305126,221711.15895227832,1541044.492285612,1903721.7438105494,13668721.74381055,2125432.9027628265,15209766.236096162,8.800000000000058e-4,0.043109999999999996,0.056499999999999995,0.5235,0.40000000000000213,21.299999999999997,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C6,0.4500415366175048,95.53494840379321,236795.69437613524,904032.9977102838,3059280.637075454,19010613.481291644,3296076.331451591,19914646.479001928,1.9999999999999185e-5,0.02461,0.003500000000000003,0.48017,0.3500000000000014,12.95,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C7,1.557709025712768,78.79967661412908,1307586.3647926734,2383586.364792674,5724241.668786569,9376241.668786569,7031828.0335792415,11759828.033579241,8.099999999999913e-4,0.07286000000000001,0.07266499999999998,0.696665,1.6499999999999986,24.35,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C8,2.9885543147251923,80.38705879784459,6133631.19378341,54969685.1327472,17839015.04178676,227086464.02137858,11705383.848003328,282056149.1541258,0.0026250000000000023,0.042165,0.03600000000000003,0.58333,0.3500000000000014,15.75,WT,SPO1,short,WSO-L3
WSO,L3,D14,T48H,C9,2.2642767200836573,90.30601786620625,3873308.3994111903,22751495.36824972,19594719.997390985,215617744.59184414,15721411.597979784,238369239.96009386,0.0029,0.03247,0.027835,0.496165,1.25,18.05,WT,SPO1,short,WSO-L3
WT,ANC,D0,T24H,C1,0.5539802126200115,63.12261692441575,14065555.411757827,116602202.95796561,28835400.193709433,200231193.69275343,42900955.60546726,316833396.65071905,7.400000000000045e-4,0.03319,0.08116500000000004,0.6438349999999999,7.600000000000001,14,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C10,8.1996523533425,83.50867298712052,29060618.510271057,66406364.342702314,60937273.78286743,352117499.9776868,31876655.27259636,418523864.32038915,0.0010249999999999981,0.036095,0.013334999999999986,0.690335,2.45,4.95,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C11,7.634066781209185,74.4153568026187,40987365.000168115,119913766.75298157,18646508.95454198,342114371.4358574,22340856.045626163,462028138.18883896,1.850000000000046e-4,0.033174999999999996,0.031000000000000028,0.649,1.2999999999999998,4.9,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C12,2.7738078768946934,79.81933139961544,7500982.76764679,70028093.37894088,18230047.968838453,278452416.48613787,10729065.201191723,348480509.8650787,0.0015900000000000011,0.03156,0.01100000000000001,0.651,0.25,7.85,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C13,0.13902971023172483,79.93345826214386,8002108.798530102,120916308.11817229,27702558.995135665,481413028.9459988,35704667.79366577,602329337.0641711,0.0025400000000000006,0.0317,0.042829999999999924,0.6485000000000001,1.8499999999999996,4.550000000000001,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C14,0,86.27102274849614,0,40821256.038647346,0,256515210.86303696,0,297336466.9016843,1.2000000000000205e-4,0.035339999999999996,0.01817000000000002,0.6034999999999999,0.5500000000000007,11.75,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C15,4.633858336024105,84.92659843245374,39126081.123002954,39189414.45633628,159267653.94757253,159810987.28090584,198393735.07057545,199000401.73724213,8.050000000000002e-4,0.030645,0.025000000000000022,0.63533,1.7000000000000002,3.8,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C2,8.355908350744897,73.34119636077685,34320445.79214756,131528867.8408819,63047171.2699762,370853940.6297163,28726725.477828622,502382808.4705982,3.999999999999837e-5,0.03843,0.05700000000000005,0.6093299999999999,0.04999999999999716,16.85,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C3,9.287922265830673,77.7415489292379,54907490.93099022,126294555.1048154,42897492.08117461,436094423.0274662,12009998.849815607,562388978.1322815,1.6000000000000042e-4,0.02937,0.0040000000000000036,0.63967,5.1499999999999995,7.05,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C4,0.021127438271889787,91.7017266736147,5347447.413656846,33618032.97535672,60124899.292033195,371669479.2480972,65472346.705690086,405287512.2234539,1.5500000000000236e-4,0.034525,0.006830000000000003,0.6325,1.6500000000000004,14.450000000000001,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C5,7.198904650057116,82.78547425585668,78485693.12745067,146328048.59440362,43262053.07407236,652785132.3563912,121747746.20152318,799113180.9507947,3.599999999999992e-4,0.02956,0.03783000000000003,0.6435,4.85,7.85,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C6,6.585962472742139,82.3913923056569,20600188.83826162,57620111.5713879,26878401.038821936,271955020.6716546,6278212.200560331,329575132.24304247,5.000000000000143e-5,0.03146,0.01550000000000007,0.61283,11.049999999999999,12.15,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C7,3.7458984899372467,84.92375910305984,29365135.02915457,90138615.69213799,19901071.781405747,495505737.22032535,49266206.810560346,585644352.9124633,3.999999999999837e-5,0.03185,0.005334999999999979,0.603665,1.75,16.45,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C8,0.6311598301169568,74.344542518277,7959222.375219345,202881097.37521935,42549412.653538704,589152673.523104,50508635.02875805,792033770.8983233,2.9499999999999665e-4,0.031765,0.01666499999999993,0.5536650000000001,0.75,6.95,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T24H,C9,2.166084793895351,67.61970744171767,30979404.07639402,208825348.1800068,108459907.90870428,445417417.5656004,139439311.98509836,654242765.7456071,6.399999999999982e-4,0.029900000000000003,0.045499999999999985,0.5865,2.8999999999999995,5.3,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C1,6.388377354919655,63.12868647210841,19886613.47962156,136852516.95516104,30580618.35055366,236162916.4871996,10694004.870932102,373015433.44236064,7.400000000000045e-4,0.03319,0.08116500000000004,0.6438349999999999,7.600000000000001,14,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C10,0.4395360245088824,91.15267108586765,2356313.3619146757,22021292.355774425,11946500.025631726,226171427.3120693,14302813.38754642,248192719.6678437,0.0010249999999999981,0.036095,0.013334999999999986,0.690335,2.45,4.95,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C11,4.213771707387522,91.1247067110121,17931740.895257656,27422066.291698176,53524723.66700816,247622973.0244593,71456464.56226581,275045039.31615746,1.850000000000046e-4,0.033174999999999996,0.031000000000000028,0.649,1.2999999999999998,4.9,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C12,6.50961762002774,88.65695058237417,24373202.437310442,57020938.43117076,134140790.34796238,508668112.1846547,109767587.91065192,565689050.6158255,0.0015900000000000011,0.03156,0.01100000000000001,0.651,0.25,7.85,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C13,0.9585609880288075,91.34300284713879,5826680.0098369345,36720988.95292637,14764058.404083848,385176043.42281044,20590738.41392076,421897032.37573683,0.0025400000000000006,0.0317,0.042829999999999924,0.6485000000000001,1.8499999999999996,4.550000000000001,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C14,1.7926513196358798,94.35457580796609,11081157.490485348,38279335.16702294,32240457.206655502,646499102.3985078,21159299.71617019,684778437.5655308,1.2000000000000205e-4,0.035339999999999996,0.01817000000000002,0.6034999999999999,0.5500000000000007,11.75,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C15,3.3372784192728915,86.42808629492868,3556631.9587832615,33959436.46799415,41151692.97686759,225503517.36132324,37595061.01808435,259462953.8293174,8.050000000000002e-4,0.030645,0.025000000000000022,0.63533,1.7000000000000002,3.8,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C2,0.9063181072734494,91.53902332398405,5974.820275660604,22590944.98854006,28867043.240254045,247502199.90515053,28861068.41997838,270093144.8936906,3.999999999999837e-5,0.03843,0.05700000000000005,0.6093299999999999,0.04999999999999716,16.85,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C3,0.07283007724500123,93.64417922572153,3192588.6714389324,22350692.748336513,51075047.1462149,329928212.54230374,54267635.817653835,352278905.29064023,1.6000000000000042e-4,0.02937,0.0040000000000000036,0.63967,5.1499999999999995,7.05,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C4,9.63717630751158,85.59812421236063,11400498.344187021,36463384.2348799,174852014.42428696,326096990.8352603,163451516.08009994,362560375.0701402,1.5500000000000236e-4,0.034525,0.006830000000000003,0.6325,1.6500000000000004,14.450000000000001,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C5,0.39062743105854736,96.36298205956277,2603552.553877771,34705089.42143087,173498794.4255774,938427131.5003486,176102346.97945523,973132220.9217794,3.599999999999992e-4,0.02956,0.03783000000000003,0.6435,4.85,7.85,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C6,9.998732892723709,84.75493183916993,44585079.00873735,66788642.77401396,35599124.024505675,365417761.8790301,8985954.98423165,432206404.65304404,5.000000000000143e-5,0.03146,0.01550000000000007,0.61283,11.049999999999999,12.15,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C7,16.48737037939017,76.64857160416688,86172895.52548653,100801852.45335367,41929229.11957681,240424299.17666036,128102124.64506334,341226151.630014,3.999999999999837e-5,0.03185,0.005334999999999979,0.603665,1.75,16.45,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C8,6.57285914206701,53.355363007594924,43126162.053026944,149778424.95955414,5039005.7678723335,164539801.76514322,48165167.82089925,314318226.72469735,2.9499999999999665e-4,0.031765,0.01666499999999993,0.5536650000000001,0.75,6.95,WT,no_Phage,NA,WT-ANC
WT,ANC,D0,T48H,C9,0.5806744923010143,61.91959208183974,3200770.4525906444,160507155.71461892,1222247.6625189781,260958042.0888672,1978522.7900716066,421465197.8034861,6.399999999999982e-4,0.029900000000000003,0.045499999999999985,0.5865,2.8999999999999995,5.3,WT,no_Phage,NA,WT-ANC
